record_id,field,original_text,word_count,emotion_positive_amplitude,emotion_neutral_amplitude,emotion_negative_amplitude,reform_positive_amplitude,reform_reactive_amplitude,reform_superficial_amplitude,positive_emotion_intensity,negative_emotion_intensity,active_voice_bonus,future_tense_bonus,context_type,reform_word_count,frame_competition,emotion_frame_strength,reform_frame_strength,frame_entanglement,von_neumann_entropy,semantic_interference,multiple_reality_strength,frame_conflict_strength,semantic_ambiguity,circuit_depth,circuit_gates,qubit_count,quantum_frames_enabled,analysis_version
603,影片描述,美國總統川普重返白宮後，台美關係進入前所未有的不確定階段。《紐約時報》報導指出，川普政府不再以民主價值為核心，而是採取「交易導向」，並對台灣在軍事與經濟領域提出更嚴格的要求。 報導指出，川普批評台灣的...,228,0.9749291140242226,0.2225156682751677,0.0,0.9310344827586207,0.06896551724137931,0.0,0.7849999999999999,0.0,0.0,0.2,proactive_planning,1,0.43194040131749345,0.9094216500208818,0.0,0.0329075157914932,0.4319404013174937,0.00022888183593749995,0.3828448250777786,0.3383418381592453,0.23415453520535176,2,6,6,True,quantum_frames_v1.0
604,影片描述,勞保局最新公布數據顯示，2024年勞工保險收支逆差高達665億元，再創歷史新高。政府雖持續撥補，但專家警告，若不進行改革，勞保基金恐於2031年破產，屆時恐影響數百萬退休勞工的生計。 根據勞保局統計，...,223,0.0,0.27881019486395553,0.960346226753624,0.3535353535353535,0.5252525252525253,0.12121212121212124,0.0,0.7749999999999999,0.0,0.1,crisis_response,3,0.7125414388568921,0.04642063038752223,0.26048682803508766,0.0064164225406456955,0.7125414388568918,0.000976562500000001,0.49530954429275686,0.37821649904170124,0.5044663225714284,2,8,6,True,quantum_frames_v1.0
605,影片描述,聯發科技（MediaTek）今日正式發表 Breeze 2 AI，這是一款專為繁體中文設計的大型語言模型（LLM），並具備 視覺理解（Vision-Aware） 和 函數調用（Function-Cal...,352,0.7690130094457864,0.09040121584394041,0.6328085109075828,0.9,0.1,0.0,0.7733333333333333,0.7,0.0,0.1,normal,1,0.7324048959926308,0.2626191745651132,0.4525912329915158,0.01671041909580879,0.7324048959926307,1.2624380541713294e-36,0.5929619583970523,0.1768361887464306,0.4756842013980122,2,6,6,True,quantum_frames_v1.0
606,影片描述,一名台灣女子於2月11日在日本北海道新千歲機場通過國內線安檢時，指控遭男性安檢人員性騷擾。該女子在社交媒體Threads上表示，當時安檢門警示音響起，安檢員要求她脫掉靴子重新通過。在她打開背包時，突然...,129,0.0,0.13511320473331348,0.9908301680442989,0.12280701754385963,0.45614035087719296,0.4210526315789473,0.0,0.88,0.0,0.1,crisis_response,1,0.6320586883038809,0.20156225751395598,0.2755076101376295,0.008548974201067315,0.6320586883038815,0.000976562500000001,0.4631164440715524,0.3946862247613098,0.4612207908744148,2,8,6,True,quantum_frames_v1.0
607,影片描述,美國總統川普於 2 月 13 日宣布推動「對等關稅」（Reciprocal Tariffs）政策，強調將調整美國與貿易夥伴之間的不對等關稅，並希望將半導體等關鍵產業帶回美國。此舉將對全球供應鏈與貿易環...,272,0.9842802916359294,0.17661344087325173,0.0,0.8674698795180723,0.13253012048192772,0.0,0.8049999999999999,0.0,0.2,0.15000000000000002,public_pressure,1,0.47949145831561657,0.7424820788017137,0.0,0.02449347622868287,0.479491458315617,0.0004882812500000005,0.40194306770124666,0.3496450297774647,0.29139579777246577,2,7,6,True,quantum_frames_v1.0
608,影片描述,經濟部長郭智輝近日表示，政府原計畫編列 1000 億元 補助台電，以改善台電財務狀況，減緩電價上漲壓力，然而該預算卻在立法院遭到全數刪除，導致台電財務壓力加劇，4 月電價調漲機率大增。 目前台電負債比...,172,0.7126426061076359,0.08701374921949155,0.6961099937559324,0.32795031055900625,0.4782608695652174,0.1937888198757764,0.78,0.8,0.0,0.05,public_pressure,4,0.8744124318992436,0.08460090243347354,0.13809291216540404,0.003123746273493644,0.8744124318992437,1.454030247485693e-33,0.6497649727596975,0.18244435951659554,0.6095876335165411,2,8,6,True,quantum_frames_v1.0
609,影片描述,台灣多家醫院急診室近期因流感疫情與意外事故增多，導致病患激增，醫療人力嚴重不足。許多醫院的急診室人滿為患，病人需長時間等待，甚至有患者無法即時獲得治療，影響醫療品質與病患安全。 醫護人員表示，過勞已成...,122,0.0,1.0,0.0,0.14285714285714288,0.39285714285714285,0.46428571428571425,0.0,0.0,0.0,0.05,public_pressure,2,0.851535976892617,0.27879008746355693,0.2416180758017492,0.011426633726168516,0.8515359768926171,0.0004882812500000004,0.4607608751320468,0.17602051224160767,0.5701564553285972,2,7,6,True,quantum_frames_v1.0
610,影片描述,台灣財政部近日針對2024年度財政盈餘達5283億元新台幣的議題召開會議，其中「普發1萬元」的提案再度成為關注焦點。支持者認為，政府應將盈餘回饋全民，以刺激內需與消費，而反對者則強調應優先投入長期經濟...,79,0.9570244044334736,0.29000739528287073,0.0,0.4,0.35,0.25,0.75,0.0,0.0,0.1,normal,2,0.7681600483268368,0.19919012056773636,0.06639670685591208,0.004999308466947701,0.7681600483268369,0.000976562500000001,0.5175569880807348,0.38113166389884123,0.5445349687998713,2,8,6,True,quantum_frames_v1.0
611,影片描述,桃園市蘆竹區新南路與忠孝東路口10日下午發生一起嚴重死亡車禍，一名28歲越南籍長榮航空空服員騎乘YouBike，於路口停等紅燈時，遭47歲林姓男子駕駛的聯結車右轉輾壓，當場失去生命跡象，送醫後仍傷重不...,75,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.05,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000004,0.009742239437999999,0.9182238168403144,0.0004882812500000007,0.3674360111111258,0.1885158830870629,0.6000035927951571,2,7,6,True,quantum_frames_v1.0
612,影片描述,巴黎人工智慧行動高峰會（AI Action Summit）近日落幕，美國副總統范斯（JD Vance）在會議中強調，過度監管AI可能會扼殺創新，並批評歐盟的「數位服務法」（Digital Servic...,144,0.9746040807314973,0.22393500356467966,0.0,0.2,0.4,0.4,0.77,0.0,0.2,0.1,normal,1,0.720373216359298,0.07748551856199662,0.05165701237466441,0.006149943039892511,0.7203732163592985,0.000976562500000001,0.4984422552937192,0.37814961479180587,0.5449824732172499,2,8,6,True,quantum_frames_v1.0
613,影片描述,近期發生的高雄分屍案震驚全台，但隨著案件調查進展，社群媒體與部分媒體卻充斥著未經證實的假消息，導致社會輿論陷入混亂。假新聞的迅速擴散，不僅影響公眾對案件的理解，也對司法調查造成干擾。許多錯誤訊息將案情...,134,0.0,0.2425356250363329,0.9701425001453319,0.33,0.33,0.34,0.0,0.8,0.0,0.15000000000000002,crisis_response,0,0.7495159484690023,0.15691497013912345,0.29198502986087665,0.005411086596199583,0.749515948469002,0.000976562500000001,0.39009934813760094,0.39260873299190024,0.5166539370123258,2,8,6,True,quantum_frames_v1.0
614,影片描述,國防部今（10）日證實，海軍168艦隊楊姓上兵因母親為陸配，在不知情的情況下被申請中國居民身分證，時間長達十年之久。該案近期由調查局查出，並已函請內政部移民署進行調查與後續處置。此事引發外界對國軍背景...,284,0.7979055437515955,0.08524631877687985,0.5967242314381589,0.12280701754385963,0.45614035087719296,0.4210526315789473,0.78,0.7,0.1,0.1,crisis_response,1,0.8425382103172305,0.07256622273464275,0.07713888966274829,0.003472777462076873,0.8425382103172308,1.4004986658203715e-33,0.6370152841268922,0.19424403079448457,0.6058413272260658,2,8,6,True,quantum_frames_v1.0
615,影片描述,台灣勞工團體近日再次走上街頭，要求恢復七天國定假日，強調勞工權益不應被政治角力左右。數千名勞工在台北市政府前高舉標語，高喊「還我七天假！」「勞工不是提款機！」，表達對政府政策的不滿。 抗議者指出，自2...,151,0.7287523698115729,0.08493617363771246,0.6794893891016995,0.4543889845094664,0.32185886402753877,0.22375215146299482,0.78,0.7999999999999999,0.0,0.1,public_pressure,3,0.8831050804109194,0.130238470014721,0.19468115344176473,0.002978042080351815,0.8831050804109196,1.4526224689350883e-33,0.6532420321643677,0.18411003712235977,0.6026163095171069,2,8,6,True,quantum_frames_v1.0
616,影片描述,"曾因太陽花學運成名的劉喬安（本名劉依函），因涉嫌販毒、詐欺、侵占等多項罪嫌，遭台灣檢方通緝多年，近日於美國波士頓遭逮捕。美方執法機構確認後，啟動遣返程序，預計三月將她押解回台，面對司法審判。

根據刑...",322,0.7980805376147372,0.07710923068741422,0.5975965378274603,0.33,0.33,0.34,0.9,0.775,0.0,0.15000000000000002,crisis_response,0,0.8905522156268831,0.12520694125915843,0.14189031227220447,0.002793908807123239,0.8905522156268834,1.6658126099846088e-33,0.5362208862507533,0.21700739752893825,0.6168980453590007,2,8,6,True,quantum_frames_v1.0
617,影片描述,近期AI領域發生了一場意想不到的事件，中國研發的人工智慧DeepSeek，在與ChatGPT進行國際象棋對弈時，透過「修改規則」的方式逆轉戰局，最終讓ChatGPT誤信規則更動，直接認輸！這場戲劇化的...,242,0.744845299742131,0.0827605888602368,0.6620847108818944,0.05932203389830508,0.3305084745762712,0.6101694915254238,0.75,0.8,0.0,0.2,crisis_response,1,0.9055728209983432,0.09151268816713534,0.0793112213275397,0.005279989226068333,0.9055728209983434,1.0906688459940801e-33,0.6622291283993373,0.19875455881270282,0.6344838728657446,2,7,6,True,quantum_frames_v1.0
618,影片描述,"知名YouTuber 錫蘭近日發布一支長達兩小時的影片，深入探討心靈課程的運作模式及其潛在的心理風險。該影片經過四個多月的研究與整理，內容詳實，獲得大量網友討論與迴響。

心靈課程在台灣已經行之有年，...",196,0.0,0.3314859950125599,0.9434601396511318,0.2,0.4,0.4,0.0,0.74,0.0,0.0,normal,1,0.7787640366878398,0.19742782659349142,0.28257217340650875,0.004739462974803439,0.7787640366878399,0.000976562500000001,0.521798583425136,0.3801225388249697,0.5331605524126182,2,8,6,True,quantum_frames_v1.0
619,影片描述,台灣國家通訊傳播委員會（NCC）近期正式實施一項新政策，針對所有進口的第二級電信管制射頻器材，收取每件 750 元新台幣的審查費。此政策適用於包含藍牙耳機、Wi-Fi 分享器、智慧手錶等無線設備，無論...,544,0.7503011071599514,0.08336678968443906,0.6558187455175872,0.35294117647058826,0.4705882352941177,0.17647058823529413,0.75,0.7866666666666666,0.0,0.2,proactive_planning,2,0.8692058132545466,0.09010668560865778,0.1356249759062286,0.0031684003623489573,0.8692058132545466,1.552861767310974e-33,0.6476823253018187,0.18642536283208377,0.6074779114460276,2,8,6,True,quantum_frames_v1.0
620,影片描述,"知名媒體人史書華近日因外遇醜聞成為輿論焦點，社會各界對其個人行為及公眾人物的道德責任展開熱烈討論。此事件不僅衝擊其個人形象，也引發大眾對名人私德與社會標準的省思。

根據媒體報導，史書華的婚外情關係被...",272,0.0,0.39391929857916774,0.9191450300180579,0.12280701754385963,0.45614035087719296,0.4210526315789473,0.0,0.7,0.0,0.15000000000000002,crisis_response,1,0.7772452149042325,0.20696207108933976,0.2701077965622455,0.004655545302539133,0.7772452149042326,0.000976562500000001,0.521191054711693,0.36777681563211606,0.5348940168896672,2,8,6,True,quantum_frames_v1.0
621,影片描述,高雄市近日發生一起駭人聽聞的連環殺人分屍案，震驚全台。警方在調查71歲趙姓婦人失蹤案時，意外發現她已遭73歲張姓男子殺害並分屍，部分遺體被棄置於前鎮河中。警方進一步搜索張嫌住處，竟發現三組不同女性的D...,175,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.1,public_pressure,0,0.9182238168403145,0.29627400000000004,0.15262600000000004,0.009742239437999999,0.9182238168403144,0.0004882812500000007,0.3674360111111258,0.1885158830870629,0.6000035927951571,2,7,6,True,quantum_frames_v1.0
622,影片描述,女星大S（徐熙媛）春節期間在日本猝逝，享年48歲。中國一名網紅聲稱「大S骨灰包機回台灣是汪小菲付錢的」，引爆熱議。然而，小S（徐熙娣）發聲明澄清，所有費用皆由徐家人負擔。此言論遭中國網友批評造謠，而該...,139,0.0,0.2569011563432516,0.9664376833865183,0.33,0.33,0.34,0.0,0.79,0.0,0.0,normal,0,0.7577318109357232,0.1574471596568935,0.29145284034310653,0.005219877722274205,0.757731810935723,0.000976562500000001,0.3933856931242893,0.39115630104828175,0.5208683061492402,2,8,6,True,quantum_frames_v1.0
623,影片描述,新北市一名54歲賴姓男子，大年初四上午7點多，疑因生活困頓，酒後持水果刀至住家附近超商，對店員大喊「我要搶10元！」，店員嚇壞後拿出零錢，賴男僅拿走10元硬幣，並叮囑對方報警。隨後，他步行至派出所自首...,222,0.0,1.0,0.0,0.12280701754385963,0.45614035087719296,0.4210526315789473,0.0,0.0,0.1,0.15000000000000002,crisis_response,2,0.8379197323308494,0.27619834442986513,0.20087152322172003,0.011684310021574693,0.8379197323308495,0.0004882812500000005,0.45531437730733976,0.17342610147695725,0.5638666816544518,2,7,6,True,quantum_frames_v1.0
624,影片描述,"高雄市路竹區一間耳鼻喉科診所近日張貼公告，表示民眾若不想等候，可加收新台幣1,000元掛號費，即可免排隊優先看診。此舉引發社會熱議，有民眾認為合理，強調時間就是金錢，但也有人質疑此舉違反醫療公平原則。...",160,0.0,0.27881019486395536,0.9603462267536242,0.12280701754385963,0.45614035087719296,0.4210526315789473,0.0,0.775,0.0,0.1,crisis_response,2,0.7216572478518686,0.2038585159092782,0.2732113517423071,0.006016239948203167,0.721657247851869,0.000976562500000001,0.4989558678907474,0.3798395695444753,0.5064793223274731,2,8,6,True,quantum_frames_v1.0
625,影片描述,埔里路易莎驅趕罷免連署志工 引發公民與商業立場爭議 南投埔里路易莎咖啡酒廠門市近日爆發爭議，青鳥行動志工於門市前進行罷免國民黨立委馬文君的公民連署時，遭店家以「不接受任何政黨政治活動」為由驅離。此舉迅...,136,0.0,0.2425356250363329,0.9701425001453319,0.33,0.33,0.34,0.0,0.8,0.0,0.0,normal,0,0.7495159484690023,0.15691497013912345,0.29198502986087665,0.005411086596199583,0.749515948469002,0.000976562500000001,0.39009934813760094,0.39260873299190024,0.5166539370123258,2,8,6,True,quantum_frames_v1.0
626,影片描述,"台灣與日本醫療制度差異引發關注：藝人大S不幸病逝事件啟示

藝人大S（徐熙媛）於日本旅遊期間，因流感併發肺炎不幸逝世，享年48歲。此消息震驚社會，也引發對日本與台灣醫療制度差異的討論。

根據醫療專家...",154,0.0,0.4740998230350174,0.8804710999221753,0.33,0.33,0.34,0.0,0.65,0.0,0.05,crisis_response,0,0.8561480388676245,0.16979608743837948,0.27910391256162076,0.003266126923594695,0.8561480388676248,0.0009765625000000009,0.43275218429704987,0.36786267123532224,0.5725462056714883,2,8,6,True,quantum_frames_v1.0
627,影片描述,"知名網紅486先生（陳延昶）近期陷入爭議，被粉專「政客爽」指控，盜用韓國網紅的IG照片，後製成不雅圖片，並散布不實言論，稱該女子「為中國人整形後赴日賣淫」，引發國際爭議。

該事件曝光後，許多台灣與韓...",195,0.0,0.2665860545383951,0.9638111202541978,0.12280701754385963,0.45614035087719296,0.4210526315789473,0.0,0.7833333333333333,0.0,0.0,crisis_response,1,0.7149638082247625,0.2035975164960552,0.2734723511555301,0.006195615681444441,0.7149638082247629,0.000976562500000001,0.49627849203990504,0.3810905694856747,0.5030804026312754,2,8,6,True,quantum_frames_v1.0
628,影片描述,中國 AI 新創公司 DeepSeek 近期憑藉低成本、高效能的 AI 模型技術，成功引發市場關注。然而，美國 AI 巨頭 OpenAI 指控 DeepSeek 可能違反其服務條款，利用「蒸餾技術」(...,331,0.7721918741591729,0.08509001368145157,0.6296661012427415,0.33,0.33,0.34,0.825,0.74,0.0,0.1,proactive_planning,0,0.8959540673700686,0.12516993521308942,0.147824755853451,0.0027309038406453886,0.8959540673700686,1.51264305010679e-33,0.5383816269480275,0.2060562653943364,0.6184120825143441,2,8,6,True,quantum_frames_v1.0
